"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"101431686",40,"ADA","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","PONTOTOC","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.8683,-96.668,20,2,0,0,"N","N","N","N","N","Y","N","N","N",0.6772,0.0174,0.0046,0.0341,0.0065,0.0094,0.0182,0.0665,0.0371,0.088,0.106,0.1127,0.109,0.2296,0.147,0.1705,0.0251,0.0628,0.054,0.0661,0.0595,0.0521,0.0311,0.0261,0.0584,0.0609,0.0636,0.0673,0.0502,0.0325
"101820130",50,"ANADARKO","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","CADDO","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",35.0728,-98.2383,20,1,0,0,"N","N","N","N","N","Y","N","N","N",0.3445,0.0626,0.0064,0.1074,0.0422,0.0266,0.0385,0.0532,0.1295,0.1441,0.1475,0.1258,0.088,0.1733,0.0925,0.0994,0.0276,0.0648,0.0543,0.0533,0.0512,0.032,0.0191,0.0269,0.0688,0.0568,0.0597,0.0625,0.0426,0.0316
"100650204",266.5833,"ENID","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","GARFIELD","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.3884,-97.8371,25,3,0,0,"N","N","N","N","N","Y","N","N","N",0.7232,0.0503,0.0242,0.1382,0.0265,0.0372,0.0745,0.0295,0.0314,0.0857,0.1211,0.1348,0.117,0.2527,0.131,0.1262,0.0266,0.0701,0.0586,0.0539,0.0574,0.0357,0.0208,0.0275,0.0726,0.0599,0.0558,0.0611,0.0365,0.0289
"100761711",19.75,"PORTER","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","WAGONER","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.8639,-95.5088,20,1,0,0,"N","N","N","N","N","Y","N","N","N",0.7425,0.0758,0.0044,0.0275,0.0026,0.0086,0.0163,0.043,0.0734,0.1194,0.1156,0.1006,0.0928,0.1851,0.0915,0.2217,0.0243,0.0514,0.0624,0.0659,0.068,0.055,0.0329,0.0211,0.0505,0.0626,0.06,0.0649,0.063,0.0407
"101743110",714.9164,"TULSA","OFF PREMISE","OPEN STORE","GROCERY","SUPERMARKET-CONVENTIONAL","501+ STORES","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0993,-95.9759,500,40,81,6,"Y","N","N","N","N","Y","N","N","N",0.7327,0.0812,0.0133,0.0702,0.0154,0.0251,0.0298,0.0451,0.0774,0.0893,0.1028,0.1049,0.098,0.174,0.094,0.2597,0.0205,0.0736,0.067,0.0584,0.0628,0.0403,0.0228,0.0222,0.0801,0.0676,0.0611,0.0707,0.0478,0.0366
"101883273",36,"STROUD","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","2-3 STORES","OTHER","LINCOLN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.7492,-96.6631,25,2,0,0,"N","N","N","N","N","Y","N","N","N",0.8457,0.0193,0.005,0.0275,0.0078,0.0082,0.0115,0.0301,0.0826,0.122,0.1485,0.1105,0.0954,0.1448,0.1064,0.1897,0.0264,0.0596,0.0542,0.0594,0.0657,0.0477,0.0297,0.0244,0.0618,0.0539,0.064,0.0692,0.0577,0.0453
"200653918",85.7499,"TULSA","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OSAGE","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","ASIAN(GENERAL)","WHITE COLLAR","GENERAL POPULATION",36.173,-96.0018,30,2,0,0,"N","N","N","N","N","Y","N","N","N",0.2064,0.6779,0.0067,0.0305,0.0072,0.0104,0.0129,0.0557,0.1323,0.1438,0.1486,0.1294,0.0758,0.1635,0.0816,0.125,0.0232,0.0545,0.0433,0.0497,0.0558,0.0392,0.0242,0.0278,0.0674,0.0671,0.0565,0.0713,0.0553,0.0423
"101910245",,"LAWTON","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","COMANCHE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.6007,-98.4225,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5472,0.188,0.0359,0.1352,0.0288,0.0297,0.0767,0.0427,0.0813,0.1377,0.1353,0.1191,0.1061,0.1808,0.1037,0.1361,0.0251,0.0892,0.0668,0.0556,0.0524,0.0302,0.0189,0.0246,0.0868,0.0669,0.0553,0.0589,0.037,0.0291
"107364229",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4859,-97.54,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.5124,0.1397,0.0445,0.2353,0.0592,0.0932,0.0829,0.0314,0.0947,0.1166,0.1259,0.122,0.1112,0.1717,0.102,0.156,0.0232,0.091,0.0731,0.0591,0.0562,0.033,0.0171,0.0227,0.0855,0.0693,0.0554,0.0569,0.0378,0.0261
"107350295",,"TULSA","ON PREMISE","OPEN STORE","DINING","POLISHED CASUAL","1 STORE","AMERICAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1408,-95.9756,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6322,0.1472,0.0149,0.1028,0.0242,0.0399,0.0387,0.0451,0.0876,0.1075,0.1176,0.1135,0.1023,0.1773,0.0994,0.1948,0.024,0.0746,0.0659,0.0586,0.0617,0.0389,0.0225,0.0239,0.0792,0.0661,0.0585,0.0671,0.0461,0.0362
"101915655",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ITALIAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0771,-95.9045,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6983,0.0792,0.0377,0.1013,0.0214,0.0387,0.0412,0.0391,0.0466,0.0796,0.0946,0.1024,0.0978,0.1844,0.1235,0.271,0.0244,0.0749,0.0626,0.0574,0.0593,0.0412,0.0293,0.0248,0.0748,0.0628,0.0603,0.0688,0.0518,0.0462
"301975723",0,"BARTLESVILLE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","STEAK","WASHINGTON","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.7279,-95.9321,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7812,0.0262,0.0241,0.0481,0.0088,0.0166,0.0227,0.0424,0.0379,0.0836,0.0983,0.0991,0.0918,0.1836,0.1294,0.2763,0.0242,0.0588,0.0563,0.0533,0.0638,0.0463,0.0393,0.0226,0.0587,0.0586,0.0624,0.0719,0.0571,0.0557
"102217401",18,"NORMAN","OFF PREMISE","OPEN STORE","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","1 STORE","OTHER","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.2113,-97.4411,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7392,0.0453,0.063,0.0643,0.0107,0.0177,0.0359,0.0434,0.1134,0.1107,0.1114,0.1004,0.0858,0.1721,0.1108,0.1954,0.089,0.1048,0.0654,0.0447,0.0427,0.0288,0.0143,0.0778,0.0865,0.0577,0.0432,0.0469,0.033,0.0224
"103849319",1644.0833,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.4326,-97.5084,30,2,0,0,"N","N","N","N","N","Y","N","N","N",0.3087,0.0495,0.0077,0.5605,0.1536,0.2232,0.1837,0.0278,0.1005,0.1579,0.1688,0.1673,0.1497,0.1421,0.0659,0.0478,0.025,0.0787,0.0744,0.0623,0.0504,0.0267,0.0132,0.0264,0.0734,0.0653,0.0522,0.0449,0.0275,0.017
"101946944",,"TAHLEQUAH","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","CHEROKEE","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.93,-94.9523,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101804569",64.5,"GUTHRIE","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","LOGAN","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.7973,-97.4249,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8276,0.0472,0.0223,0.0469,0.0087,0.0154,0.0229,0.0298,0.0401,0.0503,0.0585,0.066,0.068,0.1705,0.1454,0.4012,0.0272,0.0576,0.0606,0.0638,0.0674,0.0453,0.0233,0.0265,0.0594,0.0636,0.0691,0.0724,0.0473,0.0288
"101478567",,"SALLISAW","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","SEQUOYAH","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",35.4598,-94.8015,20,1,0,0,"N","N","N","N","N","Y","Y","Y","N",0.662,0.0112,0.0061,0.0348,0.0065,0.012,0.0163,0.0969,0.0921,0.1312,0.1409,0.1152,0.093,0.2193,0.1056,0.1027,0.0248,0.0599,0.057,0.0607,0.0573,0.0499,0.0308,0.0241,0.0638,0.0614,0.0678,0.0645,0.0566,0.043
"103305104",98.5835,"STILLWATER","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","MEXICAN","PAYNE","20K=85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.1185,-97.0695,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.7446,0.0413,0.0856,0.0441,0.0111,0.0146,0.0184,0.0412,0.1396,0.1439,0.1245,0.0979,0.0844,0.1371,0.0945,0.1781,0.1133,0.0902,0.0547,0.0388,0.0374,0.0251,0.0171,0.0891,0.0812,0.0505,0.0388,0.0407,0.0306,0.0248
"102203157",,"PONCA CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","KAY","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",36.7383,-97.0747,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8038,0.0209,0.0144,0.0494,0.0106,0.0133,0.0254,0.0368,0.0458,0.1175,0.1265,0.1188,0.0942,0.1921,0.1265,0.1786,0.0237,0.0608,0.062,0.0526,0.0571,0.0466,0.0339,0.0229,0.064,0.0573,0.0514,0.0639,0.058,0.0519
"200450917",120.1662,"PRESTON","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKMULGEE","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.7118,-95.9886,20,1,0,0,"N","N","N","N","N","Y","N","N","N",0.6902,0.065,0.0005,0.0278,0.0036,0.0087,0.0156,0.0703,0.047,0.0917,0.1042,0.1,0.0844,0.1612,0.1469,0.2647,0.0285,0.0517,0.0613,0.0717,0.0645,0.0475,0.0258,0.0249,0.0465,0.0621,0.0624,0.0703,0.0541,0.0285
"101945820",,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.3633,-97.3837,25,1,0,0,"N","N","N","N","N","Y","N","N","N",0.6507,0.1222,0.053,0.0965,0.0153,0.0371,0.0441,0.0416,0.0171,0.0293,0.0455,0.0628,0.065,0.1915,0.1769,0.412,0.0176,0.1066,0.074,0.0508,0.0409,0.0244,0.0093,0.0179,0.1159,0.0746,0.0519,0.0465,0.0171,0.0153
"200448688",24.75,"HAWORTH","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","MCCURTAIN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",33.8472,-94.6522,15,1,0,0,"N","N","N","N","N","Y","N","N","N",0.7338,0.0943,0.0028,0.0254,0.0051,0.0096,0.0107,0.0653,0.1038,0.1258,0.1416,0.1239,0.0922,0.1994,0.1094,0.1038,0.0281,0.0512,0.0553,0.0659,0.0719,0.0635,0.03,0.024,0.0503,0.0549,0.0688,0.0782,0.0617,0.0368
"107322636",1169.6667,"CHOCTAW","OFF PREMISE","OPEN STORE","GROCERY","SUPERCENTER","501+ STORES","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4962,-97.2797,725,54,379,28,"Y","N","N","N","N","Y","N","N","N",0.7926,0.0762,0.0087,0.0347,0.0075,0.013,0.0141,0.0419,0.0467,0.0687,0.0843,0.0874,0.0856,0.2033,0.143,0.2809,0.0268,0.0572,0.058,0.0629,0.0695,0.0468,0.0251,0.025,0.0579,0.0631,0.0672,0.0747,0.0502,0.0332
"300098703",0,"ATOKA","OFF PREMISE","OPEN STORE","GROCERY","SUPERMARKET-CONVENTIONAL","6-10 STORES","OTHER","ATOKA","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.3806,-96.1304,90,32,40,7,"Y","N","N","N","N","Y","N","N","N",0.757,0.0291,0.0082,0.0309,0.0081,0.0078,0.0151,0.059,0.0643,0.1141,0.1334,0.1186,0.106,0.1895,0.1108,0.1631,0.0251,0.0593,0.0573,0.0588,0.0676,0.0513,0.0334,0.0241,0.0568,0.0562,0.0627,0.0695,0.062,0.0427
"101941305",1163.5,"CHICKASHA","OFF PREMISE","OPEN STORE","GROCERY","SUPERCENTER","501+ STORES","OTHER","GRADY","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","UNKNOWN","UNKNOWN","UNKNOWN",35.0312,-97.9334,825,64,335,25,"Y","N","N","N","N","Y","N","N","N",0.8282,0.0291,0.0048,0.0456,0.0083,0.0135,0.0238,0.0349,0.0575,0.0991,0.1077,0.102,0.0961,0.2005,0.1359,0.2013,0.0243,0.0592,0.0593,0.0607,0.067,0.0474,0.0298,0.0247,0.0643,0.0611,0.0631,0.0712,0.0519,0.0423
"101938344",49,"NOBLE","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","OTHER","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.1539,-97.3993,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7636,0.0429,0.0393,0.0682,0.0102,0.0198,0.0382,0.0401,0.0557,0.073,0.0824,0.0882,0.0838,0.1921,0.1407,0.2841,0.0442,0.08,0.0658,0.0559,0.0528,0.0353,0.0198,0.0423,0.0757,0.0653,0.0587,0.0589,0.042,0.0292
"100701262",775.6664,"EDMOND","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","LOGAN","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.7254,-97.4426,25,2,0,0,"N","N","N","N","N","Y","N","N","N",0.8491,0.0177,0.019,0.0585,0.0127,0.0182,0.0277,0.0262,0.024,0.0222,0.0413,0.0541,0.0549,0.1479,0.148,0.5076,0.0268,0.051,0.0576,0.0688,0.0755,0.0503,0.025,0.0231,0.0507,0.0615,0.0731,0.0812,0.0494,0.0239
"100637990",305,"WOODWARD","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","201-500 STORES","OTHER","WOODWARD","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.4333,-99.4138,50,3,0,0,"Y","N","N","N","N","Y","N","N","N",0.8646,0.0029,0.0123,0.0865,0.0119,0.0289,0.0456,0.0132,0.0447,0.0712,0.09,0.0854,0.0664,0.1675,0.1735,0.3014,0.0238,0.07,0.0609,0.0549,0.0612,0.0362,0.0249,0.0249,0.0678,0.0609,0.0576,0.0612,0.0417,0.0377
"107487839",132.9998,"EDMOND","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","51-100 STORES","OTHER","LOGAN","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.7254,-97.4131,9,3,0,0,"Y","N","N","N","N","Y","N","N","N",0.838,0.0278,0.0091,0.0762,0.0135,0.0242,0.0385,0.0223,0.0309,0.0345,0.0636,0.0662,0.058,0.1875,0.1497,0.4096,0.0245,0.0492,0.0605,0.073,0.0754,0.0505,0.0249,0.0214,0.0506,0.0588,0.0782,0.0808,0.0508,0.0249
"100634700",876.25,"ADA","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","PONTOTOC","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.772,-96.6697,25,3,0,0,"N","N","N","N","N","Y","N","N","N",0.6787,0.0251,0.0118,0.0627,0.0151,0.0157,0.0319,0.0553,0.079,0.1403,0.1477,0.1102,0.0882,0.1651,0.116,0.1535,0.0322,0.0825,0.0601,0.05,0.0536,0.0347,0.0234,0.0323,0.0807,0.0591,0.0531,0.0586,0.0449,0.0405
"107431738",31,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","MASS MERCHANDISER","DOLLAR STORE","501+ STORES","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4064,-97.3363,30,7,0,0,"Y","N","N","N","N","Y","N","N","N",0.813,0.0627,0.0209,0.0379,0.0052,0.0144,0.0184,0.0319,0.016,0.023,0.0448,0.0632,0.0628,0.1884,0.2001,0.4018,0.0251,0.0583,0.0481,0.0702,0.0867,0.0588,0.0283,0.026,0.0552,0.0516,0.0721,0.0909,0.058,0.0334
"100480582",2119.5,"TULSA","OFF PREMISE","OPEN STORE","WHOLESALE CLUB","CONVENTIONAL CLUB","501+ STORES","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",36.0632,-95.8687,2000,140,0,0,"Y","N","N","N","N","Y","N","N","N",0.6521,0.0895,0.068,0.1115,0.0212,0.0436,0.0467,0.0382,0.039,0.0783,0.0885,0.1002,0.0938,0.2009,0.138,0.2613,0.0277,0.0763,0.0642,0.0613,0.0549,0.0348,0.021,0.0292,0.0771,0.0672,0.0647,0.0625,0.0435,0.0362
"100329176",1929.6669,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.4277,-97.5392,20,1,0,0,"N","N","N","N","N","Y","N","N","N",0.2905,0.0396,0.0196,0.5959,0.1554,0.2392,0.2013,0.0195,0.1028,0.148,0.1534,0.1418,0.1191,0.1653,0.0923,0.0773,0.0281,0.0825,0.0698,0.0539,0.0435,0.0246,0.0128,0.0251,0.0744,0.0636,0.0538,0.0426,0.0308,0.0262
"101767806",,"DUNCAN","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","STEPHENS","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.4788,-97.6692,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"200208520",70.6666,"TULSA","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1297,-95.9997,35,3,0,0,"N","N","N","N","N","Y","N","N","N",0.7146,0.1134,0.0177,0.0463,0.0138,0.0151,0.0174,0.0465,0.1405,0.107,0.1002,0.0919,0.084,0.1496,0.0836,0.2432,0.019,0.0809,0.0638,0.0575,0.0666,0.0427,0.0202,0.0276,0.0881,0.0661,0.054,0.0656,0.0446,0.0272
"101445415",51,"BEAVER","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","BEAVER","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",36.8099,-100.5194,15,3,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7885,0.0048,0.003,0.1736,0.0261,0.0584,0.0891,0.0192,0.0355,0.063,0.0653,0.0896,0.1028,0.2263,0.1372,0.2803,0.0254,0.0515,0.0543,0.0625,0.0701,0.0541,0.0366,0.0238,0.0535,0.0553,0.0612,0.0686,0.0558,0.0455
"102609649",15.75,"EUFAULA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","MCINTOSH","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.2791,-95.5809,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7506,0.0363,0.0055,0.02,0.004,0.0064,0.0096,0.0594,0.085,0.1181,0.1212,0.1285,0.1135,0.1592,0.1087,0.1657,0.0216,0.0466,0.0432,0.0571,0.0743,0.0687,0.0544,0.0197,0.0475,0.0502,0.0629,0.0825,0.0898,0.0567
"201436653",398.9166,"TAHLEQUAH","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","CHEROKEE","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.9593,-94.9666,20,2,0,0,"N","N","N","N","N","Y","N","N","N",0.4993,0.0053,0.0033,0.0431,0.0081,0.0149,0.0201,0.1016,0.0651,0.1121,0.1302,0.1063,0.0955,0.1542,0.1374,0.1992,0.0355,0.0664,0.0565,0.0607,0.0622,0.0444,0.0253,0.0383,0.0653,0.0615,0.0678,0.0625,0.0464,0.0308
"107010664",0,"BROKEN ARROW","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","SPORTS BAR","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.0175,-95.8187,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7418,0.0537,0.0451,0.0779,0.0136,0.0302,0.0341,0.0371,0.0276,0.055,0.067,0.0812,0.0849,0.198,0.1549,0.3314,0.0263,0.0663,0.0634,0.0627,0.0602,0.0392,0.0214,0.0263,0.0678,0.0666,0.0669,0.0671,0.046,0.0311
"102008737",16,"FORT TOWSON","OFF PREMISE","OPEN STORE","GROCERY","SUPERETTE","1 STORE","OTHER","CHOCTAW","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.0188,-95.2664,34,2,7,2,"N","N","N","N","N","Y","N","N","N",0.7679,0.0367,0.0049,0.027,0.0048,0.0094,0.0128,0.0408,0.0774,0.1179,0.1325,0.1109,0.0861,0.242,0.1055,0.1278,0.0227,0.0518,0.0512,0.0658,0.0722,0.0708,0.0365,0.0245,0.051,0.0519,0.0645,0.0724,0.0748,0.0402
